codigo_region;nombre_region;codigo_comuna;nombre_comuna;clasificacion;tramo_fonasa;beneficiarios
13;Metropolitana de Santiago;13108;Independencia;Urbana;D;26985
13;Metropolitana de Santiago;13109;La Cisterna;Urbana;A;15066
13;Metropolitana de Santiago;13109;La Cisterna;Urbana;B;31079
13;Metropolitana de Santiago;13109;La Cisterna;Urbana;C;13732
13;Metropolitana de Santiago;13109;La Cisterna;Urbana;D;20582
13;Metropolitana de Santiago;13110;La Florida;Urbana;A;56151
13;Metropolitana de Santiago;13110;La Florida;Urbana;B;142497
13;Metropolitana de Santiago;13110;La Florida;Urbana;C;60023
13;Metropolitana de Santiago;13110;La Florida;Urbana;D;94304
13;Metropolitana de Santiago;13111;La Granja;Urbana;A;28280
13;Metropolitana de Santiago;13111;La Granja;Urbana;B;53690
13;Metropolitana de Santiago;13111;La Granja;Urbana;C;23289
13;Metropolitana de Santiago;13111;La Granja;Urbana;D;33372
13;Metropolitana de Santiago;13112;La Pintana;Urbana;A;41676
13;Metropolitana de Santiago;13112;La Pintana;Urbana;B;59729
13;Metropolitana de Santiago;13112;La Pintana;Urbana;C;25880
13;Metropolitana de Santiago;13112;La Pintana;Urbana;D;33453
13;Metropolitana de Santiago;13113;La Reina;Urbana;A;4322
13;Metropolitana de Santiago;13113;La Reina;Urbana;B;20807
13;Metropolitana de Santiago;13113;La Reina;Urbana;C;7816
13;Metropolitana de Santiago;13113;La Reina;Urbana;D;12944
13;Metropolitana de Santiago;13114;Las Condes;Urbana;A;8689
13;Metropolitana de Santiago;13114;Las Condes;Urbana;B;43140
13;Metropolitana de Santiago;13114;Las Condes;Urbana;C;16002
13;Metropolitana de Santiago;13114;Las Condes;Urbana;D;28183
13;Metropolitana de Santiago;13115;Lo Barnechea;Urbana;A;5156
13;Metropolitana de Santiago;13115;Lo Barnechea;Urbana;B;18155
13;Metropolitana de Santiago;13115;Lo Barnechea;Urbana;C;8511
13;Metropolitana de Santiago;13115;Lo Barnechea;Urbana;D;11723
13;Metropolitana de Santiago;13116;Lo Espejo;Urbana;A;21627
13;Metropolitana de Santiago;13116;Lo Espejo;Urbana;B;37094
13;Metropolitana de Santiago;13116;Lo Espejo;Urbana;C;16219
13;Metropolitana de Santiago;13116;Lo Espejo;Urbana;D;21485
13;Metropolitana de Santiago;13117;Lo Prado;Urbana;A;23644
13;Metropolitana de Santiago;13117;Lo Prado;Urbana;B;48628
13;Metropolitana de Santiago;13117;Lo Prado;Urbana;C;20982
13;Metropolitana de Santiago;13117;Lo Prado;Urbana;D;30420
13;Metropolitana de Santiago;13118;Macul;Urbana;A;22148
13;Metropolitana de Santiago;13118;Macul;Urbana;B;48340
13;Metropolitana de Santiago;13118;Macul;Urbana;C;20255
13;Metropolitana de Santiago;13118;Macul;Urbana;D;34409
13;Metropolitana de Santiago;13119;Maipú;Urbana;A;43337
13;Metropolitana de Santiago;13119;Maipú;Urbana;B;140035
13;Metropolitana de Santiago;13119;Maipú;Urbana;C;63617
13;Metropolitana de Santiago;13119;Maipú;Urbana;D;107099
13;Metropolitana de Santiago;13120;Ñuñoa;Urbana;A;10995
13;Metropolitana de Santiago;13120;Ñuñoa;Urbana;B;46847
13;Metropolitana de Santiago;13120;Ñuñoa;Urbana;C;17295
13;Metropolitana de Santiago;13120;Ñuñoa;Urbana;D;34278
13;Metropolitana de Santiago;13121;Pedro Aguirre Cerda;Urbana;A;21533
13;Metropolitana de Santiago;13121;Pedro Aguirre Cerda;Urbana;B;44204
13;Metropolitana de Santiago;13121;Pedro Aguirre Cerda;Urbana;C;17869
13;Metropolitana de Santiago;13121;Pedro Aguirre Cerda;Urbana;D;25606
13;Metropolitana de Santiago;13122;Peñalolén;Urbana;A;40161
13;Metropolitana de Santiago;13122;Peñalolén;Urbana;B;83642
13;Metropolitana de Santiago;13122;Peñalolén;Urbana;C;34753
13;Metropolitana de Santiago;13122;Peñalolén;Urbana;D;49476
13;Metropolitana de Santiago;13123;Providencia;Urbana;A;6150
13;Metropolitana de Santiago;13123;Providencia;Urbana;B;35403
13;Metropolitana de Santiago;13123;Providencia;Urbana;C;12408
13;Metropolitana de Santiago;13123;Providencia;Urbana;D;25177
13;Metropolitana de Santiago;13124;Pudahuel;Urbana;A;36927
13;Metropolitana de Santiago;13124;Pudahuel;Urbana;B;77983
13;Metropolitana de Santiago;13124;Pudahuel;Urbana;C;35800
13;Metropolitana de Santiago;13124;Pudahuel;Urbana;D;57062
13;Metropolitana de Santiago;13125;Quilicura;Urbana;A;27120
13;Metropolitana de Santiago;13125;Quilicura;Urbana;B;60632
13;Metropolitana de Santiago;13125;Quilicura;Urbana;C;33142
13;Metropolitana de Santiago;13125;Quilicura;Urbana;D;54924
13;Metropolitana de Santiago;13126;Quinta Normal;Urbana;A;22208
13;Metropolitana de Santiago;13126;Quinta Normal;Urbana;B;40359
13;Metropolitana de Santiago;13126;Quinta Normal;Urbana;C;19613
13;Metropolitana de Santiago;13126;Quinta Normal;Urbana;D;28181
13;Metropolitana de Santiago;13127;Recoleta;Urbana;A;31828
13;Metropolitana de Santiago;13127;Recoleta;Urbana;B;55589
13;Metropolitana de Santiago;13127;Recoleta;Urbana;C;25616
13;Metropolitana de Santiago;13127;Recoleta;Urbana;D;32905
13;Metropolitana de Santiago;13128;Renca;Urbana;A;29010
13;Metropolitana de Santiago;13128;Renca;Urbana;B;50639
13;Metropolitana de Santiago;13128;Renca;Urbana;C;24159
13;Metropolitana de Santiago;13128;Renca;Urbana;D;35550
13;Metropolitana de Santiago;13129;San Joaquín;Urbana;A;18714
13;Metropolitana de Santiago;13129;San Joaquín;Urbana;B;38015
13;Metropolitana de Santiago;13129;San Joaquín;Urbana;C;15871
13;Metropolitana de Santiago;13129;San Joaquín;Urbana;D;22725
13;Metropolitana de Santiago;13130;San Miguel;Urbana;A;17568
13;Metropolitana de Santiago;13130;San Miguel;Urbana;B;40062
13;Metropolitana de Santiago;13130;San Miguel;Urbana;C;18121
13;Metropolitana de Santiago;13130;San Miguel;Urbana;D;31142
13;Metropolitana de Santiago;13131;San Ramón;Urbana;A;19038
13;Metropolitana de Santiago;13131;San Ramón;Urbana;B;32161
13;Metropolitana de Santiago;13131;San Ramón;Urbana;C;12994
13;Metropolitana de Santiago;13131;San Ramón;Urbana;D;17770
13;Metropolitana de Santiago;13132;Vitacura;Urbana;A;1278
13;Metropolitana de Santiago;13132;Vitacura;Urbana;B;9547
13;Metropolitana de Santiago;13132;Vitacura;Urbana;C;3869
13;Metropolitana de Santiago;13132;Vitacura;Urbana;D;6128
13;Metropolitana de Santiago;13201;Puente Alto;Urbana;A;69864
13;Metropolitana de Santiago;13201;Puente Alto;Urbana;B;170523
13;Metropolitana de Santiago;13201;Puente Alto;Urbana;C;77255
13;Metropolitana de Santiago;13201;Puente Alto;Urbana;D;115631
13;Metropolitana de Santiago;13202;Pirque;Rural;A;3874
13;Metropolitana de Santiago;13202;Pirque;Rural;B;10619
13;Metropolitana de Santiago;13202;Pirque;Rural;C;4425
13;Metropolitana de Santiago;13202;Pirque;Rural;D;6293
13;Metropolitana de Santiago;13203;San José de Maipo;Rural;A;1995
13;Metropolitana de Santiago;13203;San José de Maipo;Rural;B;4907
13;Metropolitana de Santiago;13203;San José de Maipo;Rural;C;1864
13;Metropolitana de Santiago;13203;San José de Maipo;Rural;D;2949
13;Metropolitana de Santiago;13301;Colina;Urbana;A;25286
13;Metropolitana de Santiago;13301;Colina;Urbana;B;42483
13;Metropolitana de Santiago;13301;Colina;Urbana;C;19651
13;Metropolitana de Santiago;13301;Colina;Urbana;D;27463
13;Metropolitana de Santiago;13302;Lampa;Urbana;A;22773
13;Metropolitana de Santiago;13302;Lampa;Urbana;B;28382
13;Metropolitana de Santiago;13302;Lampa;Urbana;C;14254
13;Metropolitana de Santiago;13302;Lampa;Urbana;D;19558
13;Metropolitana de Santiago;13303;Tiltil;Rural;A;3047
13;Metropolitana de Santiago;13303;Tiltil;Rural;B;5919
13;Metropolitana de Santiago;13303;Tiltil;Rural;C;2810
13;Metropolitana de Santiago;13303;Tiltil;Rural;D;4534
13;Metropolitana de Santiago;13401;San Bernardo;Urbana;A;49608
13;Metropolitana de Santiago;13401;San Bernardo;Urbana;B;99437
13;Metropolitana de Santiago;13401;San Bernardo;Urbana;C;45272
13;Metropolitana de Santiago;13401;San Bernardo;Urbana;D;63894
13;Metropolitana de Santiago;13402;Buin;Urbana;A;15065
13;Metropolitana de Santiago;13402;Buin;Urbana;B;41118
13;Metropolitana de Santiago;13402;Buin;Urbana;C;16221
13;Metropolitana de Santiago;13402;Buin;Urbana;D;24378
13;Metropolitana de Santiago;13403;Calera de Tango;Mixta;A;2710
13;Metropolitana de Santiago;13403;Calera de Tango;Mixta;B;8882
13;Metropolitana de Santiago;13403;Calera de Tango;Mixta;C;3821
13;Metropolitana de Santiago;13403;Calera de Tango;Mixta;D;4648
13;Metropolitana de Santiago;13404;Paine;Mixta;A;11940
13;Metropolitana de Santiago;13404;Paine;Mixta;B;31596
13;Metropolitana de Santiago;13404;Paine;Mixta;C;11989
13;Metropolitana de Santiago;13404;Paine;Mixta;D;16313
13;Metropolitana de Santiago;13501;Melipilla;Urbana;A;24132
13;Metropolitana de Santiago;13501;Melipilla;Urbana;B;56397
13;Metropolitana de Santiago;13501;Melipilla;Urbana;C;19034
13;Metropolitana de Santiago;13501;Melipilla;Urbana;D;25795
13;Metropolitana de Santiago;13502;Alhué;Rural;A;1260
13;Metropolitana de Santiago;13502;Alhué;Rural;B;3801
13;Metropolitana de Santiago;13502;Alhué;Rural;C;1286
13;Metropolitana de Santiago;13502;Alhué;Rural;D;2255
13;Metropolitana de Santiago;13503;Curacaví;Mixta;A;4997
13;Metropolitana de Santiago;13503;Curacaví;Mixta;B;12165
13;Metropolitana de Santiago;13503;Curacaví;Mixta;C;4119
13;Metropolitana de Santiago;13503;Curacaví;Mixta;D;5662
13;Metropolitana de Santiago;13504;María Pinto;Rural;A;2901
13;Metropolitana de Santiago;13504;María Pinto;Rural;B;6872
13;Metropolitana de Santiago;13504;María Pinto;Rural;C;2465
13;Metropolitana de Santiago;13504;María Pinto;Rural;D;3345
13;Metropolitana de Santiago;13505;San Pedro;Rural;A;3896
13;Metropolitana de Santiago;13505;San Pedro;Rural;B;5059
13;Metropolitana de Santiago;13505;San Pedro;Rural;C;1559
13;Metropolitana de Santiago;13505;San Pedro;Rural;D;2151
13;Metropolitana de Santiago;13601;Talagante;Urbana;A;8737
13;Metropolitana de Santiago;13601;Talagante;Urbana;B;26005
13;Metropolitana de Santiago;13601;Talagante;Urbana;C;11207
13;Metropolitana de Santiago;13601;Talagante;Urbana;D;16443
13;Metropolitana de Santiago;13602;El Monte;Mixta;A;6285
13;Metropolitana de Santiago;13602;El Monte;Mixta;B;13830
13;Metropolitana de Santiago;13602;El Monte;Mixta;C;5832
13;Metropolitana de Santiago;13602;El Monte;Mixta;D;8130
13;Metropolitana de Santiago;13603;Isla de Maipo;Mixta;A;4939
13;Metropolitana de Santiago;13603;Isla de Maipo;Mixta;B;15644
13;Metropolitana de Santiago;13603;Isla de Maipo;Mixta;C;6027
13;Metropolitana de Santiago;13603;Isla de Maipo;Mixta;D;7828
13;Metropolitana de Santiago;13604;Padre Hurtado;Urbana;A;11074
13;Metropolitana de Santiago;13604;Padre Hurtado;Urbana;B;21643
13;Metropolitana de Santiago;13604;Padre Hurtado;Urbana;C;10469
13;Metropolitana de Santiago;13604;Padre Hurtado;Urbana;D;15323
13;Metropolitana de Santiago;13605;Peñaflor;Urbana;A;13274
13;Metropolitana de Santiago;13605;Peñaflor;Urbana;B;33546
13;Metropolitana de Santiago;13605;Peñaflor;Urbana;C;14462
13;Metropolitana de Santiago;13605;Peñaflor;Urbana;D;21930
14;Los Ríos;14101;Valdivia;Urbana;A;22488
14;Los Ríos;14101;Valdivia;Urbana;B;65470
14;Los Ríos;14101;Valdivia;Urbana;C;24477
14;Los Ríos;14101;Valdivia;Urbana;D;35562
14;Los Ríos;14102;Corral;Rural;A;841
14;Los Ríos;14102;Corral;Rural;B;1473
14;Los Ríos;14102;Corral;Rural;C;465
14;Los Ríos;14102;Corral;Rural;D;792
14;Los Ríos;14103;Lanco;Mixta;A;3616
14;Los Ríos;14103;Lanco;Mixta;B;6702
14;Los Ríos;14103;Lanco;Mixta;C;2213
14;Los Ríos;14103;Lanco;Mixta;D;3192
14;Los Ríos;14104;Los Lagos;Rural;A;4638
14;Los Ríos;14104;Los Lagos;Rural;B;8906
14;Los Ríos;14104;Los Lagos;Rural;C;3196
14;Los Ríos;14104;Los Lagos;Rural;D;4644
14;Los Ríos;14105;Máfil;Mixta;A;1961
14;Los Ríos;14105;Máfil;Mixta;B;3829
14;Los Ríos;14105;Máfil;Mixta;C;1395
14;Los Ríos;14105;Máfil;Mixta;D;2235
14;Los Ríos;14106;Mariquina;Rural;A;5989
14;Los Ríos;14106;Mariquina;Rural;B;9636
14;Los Ríos;14106;Mariquina;Rural;C;3422
14;Los Ríos;14106;Mariquina;Rural;D;4899
14;Los Ríos;14107;Paillaco;Rural;A;4798
14;Los Ríos;14107;Paillaco;Rural;B;9536
14;Los Ríos;14107;Paillaco;Rural;C;3225
14;Los Ríos;14107;Paillaco;Rural;D;4056
14;Los Ríos;14108;Panguipulli;Rural;A;11683
14;Los Ríos;14108;Panguipulli;Rural;B;16100
14;Los Ríos;14108;Panguipulli;Rural;C;6119
14;Los Ríos;14108;Panguipulli;Rural;D;6685
14;Los Ríos;14201;La Unión;Rural;A;7464
14;Los Ríos;14201;La Unión;Rural;B;16107
14;Los Ríos;14201;La Unión;Rural;C;5327
14;Los Ríos;14201;La Unión;Rural;D;7465
14;Los Ríos;14202;Futrono;Rural;A;4387
14;Los Ríos;14202;Futrono;Rural;B;7694
14;Los Ríos;14202;Futrono;Rural;C;2691
14;Los Ríos;14202;Futrono;Rural;D;3232
14;Los Ríos;14203;Lago Ranco;Rural;A;3451
14;Los Ríos;14203;Lago Ranco;Rural;B;5224
14;Los Ríos;14203;Lago Ranco;Rural;C;1644
14;Los Ríos;14203;Lago Ranco;Rural;D;2125
14;Los Ríos;14204;Río Bueno;Mixta;A;5743
14;Los Ríos;14204;Río Bueno;Mixta;B;13554
14;Los Ríos;14204;Río Bueno;Mixta;C;4452
14;Los Ríos;14204;Río Bueno;Mixta;D;6024
15;Arica y Parinacota;15101;Arica;Urbana;A;63230
15;Arica y Parinacota;15101;Arica;Urbana;B;88311
15;Arica y Parinacota;15101;Arica;Urbana;C;31499
15;Arica y Parinacota;15101;Arica;Urbana;D;47801
15;Arica y Parinacota;15102;Camarones;Rural;A;78
15;Arica y Parinacota;15102;Camarones;Rural;B;61
15;Arica y Parinacota;15102;Camarones;Rural;C;27
15;Arica y Parinacota;15102;Camarones;Rural;D;48
15;Arica y Parinacota;15201;Putre;Rural;A;299
15;Arica y Parinacota;15201;Putre;Rural;B;235
15;Arica y Parinacota;15201;Putre;Rural;C;82
15;Arica y Parinacota;15201;Putre;Rural;D;129
15;Arica y Parinacota;15202;General Lagos;Rural;A;120
15;Arica y Parinacota;15202;General Lagos;Rural;B;77
15;Arica y Parinacota;15202;General Lagos;Rural;C;20
15;Arica y Parinacota;15202;General Lagos;Rural;D;43
16;Ñuble;16101;Chillán;Urbana;A;28979
16;Ñuble;16101;Chillán;Urbana;B;80198
16;Ñuble;16101;Chillán;Urbana;C;28796
16;Ñuble;16101;Chillán;Urbana;D;39476
16;Ñuble;16102;Bulnes;Rural;A;3739
16;Ñuble;16102;Bulnes;Rural;B;8676
16;Ñuble;16102;Bulnes;Rural;C;3082
16;Ñuble;16102;Bulnes;Rural;D;3734
16;Ñuble;16103;Chillán Viejo;Mixta;A;6424
16;Ñuble;16103;Chillán Viejo;Mixta;B;14988
16;Ñuble;16103;Chillán Viejo;Mixta;C;5879
16;Ñuble;16103;Chillán Viejo;Mixta;D;7808
16;Ñuble;16104;El Carmen;Rural;A;2440
16;Ñuble;16104;El Carmen;Rural;B;5116
16;Ñuble;16104;El Carmen;Rural;C;1153
16;Ñuble;16104;El Carmen;Rural;D;1231
16;Ñuble;16105;Pemuco;Rural;A;1813
16;Ñuble;16105;Pemuco;Rural;B;4141
16;Ñuble;16105;Pemuco;Rural;C;1179
16;Ñuble;16105;Pemuco;Rural;D;1514
16;Ñuble;16106;Pinto;Rural;A;3440
16;Ñuble;16106;Pinto;Rural;B;6304
16;Ñuble;16106;Pinto;Rural;C;1827
16;Ñuble;16106;Pinto;Rural;D;1989
16;Ñuble;16107;Quillón;Mixta;A;4400
16;Ñuble;16107;Quillón;Mixta;B;8788
16;Ñuble;16107;Quillón;Mixta;C;2720
16;Ñuble;16107;Quillón;Mixta;D;3112
16;Ñuble;16108;San Ignacio;Rural;A;4468
16;Ñuble;16108;San Ignacio;Rural;B;8689
16;Ñuble;16108;San Ignacio;Rural;C;2194
16;Ñuble;16108;San Ignacio;Rural;D;2476
16;Ñuble;16109;Yungay;Mixta;A;2098
16;Ñuble;16109;Yungay;Mixta;B;5668
16;Ñuble;16109;Yungay;Mixta;C;2064
16;Ñuble;16109;Yungay;Mixta;D;3017
16;Ñuble;16201;Quirihue;Mixta;A;1607
16;Ñuble;16201;Quirihue;Mixta;B;3570
16;Ñuble;16201;Quirihue;Mixta;C;1193
16;Ñuble;16201;Quirihue;Mixta;D;1311
16;Ñuble;16202;Cobquecura;Rural;A;1702
16;Ñuble;16202;Cobquecura;Rural;B;2610
16;Ñuble;16202;Cobquecura;Rural;C;663
16;Ñuble;16202;Cobquecura;Rural;D;786
16;Ñuble;16203;Coelemu;Rural;A;2018
16;Ñuble;16203;Coelemu;Rural;B;4488
16;Ñuble;16203;Coelemu;Rural;C;1586
16;Ñuble;16203;Coelemu;Rural;D;2211
16;Ñuble;16204;Ninhue;Rural;A;1248
16;Ñuble;16204;Ninhue;Rural;B;3144
16;Ñuble;16204;Ninhue;Rural;C;698
16;Ñuble;16204;Ninhue;Rural;D;777
16;Ñuble;16205;Portezuelo;Rural;A;1161
16;Ñuble;16205;Portezuelo;Rural;B;2729
16;Ñuble;16205;Portezuelo;Rural;C;684
16;Ñuble;16205;Portezuelo;Rural;D;719
16;Ñuble;16206;Ranquil;Rural;A;1331
16;Ñuble;16206;Ranquil;Rural;B;2740
16;Ñuble;16206;Ranquil;Rural;C;762
16;Ñuble;16206;Ranquil;Rural;D;1323
16;Ñuble;16207;Treguaco;Rural;A;1096
16;Ñuble;16207;Treguaco;Rural;B;2638
16;Ñuble;16207;Treguaco;Rural;C;868
16;Ñuble;16207;Treguaco;Rural;D;1351
16;Ñuble;16301;San Carlos;Mixta;A;11739
16;Ñuble;16301;San Carlos;Mixta;B;26779
16;Ñuble;16301;San Carlos;Mixta;C;7462
16;Ñuble;16301;San Carlos;Mixta;D;9480
16;Ñuble;16302;Coihueco;Rural;A;6818
16;Ñuble;16302;Coihueco;Rural;B;12329
16;Ñuble;16302;Coihueco;Rural;C;4283
16;Ñuble;16302;Coihueco;Rural;D;4436
16;Ñuble;16303;Ñiquén;Rural;A;2824
16;Ñuble;16303;Ñiquén;Rural;B;5604
16;Ñuble;16303;Ñiquén;Rural;C;1335
16;Ñuble;16303;Ñiquén;Rural;D;1736
16;Ñuble;16304;San Fabián;Rural;A;1239
16;Ñuble;16304;San Fabián;Rural;B;2447
16;Ñuble;16304;San Fabián;Rural;C;719
16;Ñuble;16304;San Fabián;Rural;D;871
16;Ñuble;16305;San Nicolás;Rural;A;2631
16;Ñuble;16305;San Nicolás;Rural;B;6414
16;Ñuble;16305;San Nicolás;Rural;C;2241
16;Ñuble;16305;San Nicolás;Rural;D;2478
